corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wbvk.0,Schweigel,schweigel,MALE,
gdc,wbvk.0,Bürgermeister,buergermeister,MALE,
gdc,wbvk.0,Major,major,MALE,
gdc,wbvk.0,Frau Bürgermeister,frau_buergermeister,FEMALE,
gdc,wbvk.0,Marie,marie,FEMALE,
gdc,wbvk.0,Beringer,beringer,MALE,
gdc,wbvk.0,Stelzer,stelzer,MALE,
gdc,wbvk.0,Gruber,gruber,MALE,
gdc,wbvk.0,Heitzinger,heitzinger,MALE,
gdc,wbvk.0,Kiermayer,kiermayer,MALE,
gdc,wbvk.0,Suschen,suschen,FEMALE,
gdc,wbvk.0,Frieda,frieda,FEMALE,
gdc,wbvk.0,Hartl,hartl,MALE,
gdc,wbvk.0,Lindlacher,lindlacher,MALE,
gdc,wbvk.0,Gschwendtner,gschwendtner,MALE,
