corpus,drama,figure_surface,figure_id,Gender,Age
gdc,n3cn.0,Modei,modei,FEMALE,
gdc,n3cn.0,Lehnl,lehnl,MALE,
gdc,n3cn.0,Bursche,bursche,MALE,
gdc,n3cn.0,Lehrer,lehrer,MALE,
gdc,n3cn.0,Mädchen,maedchen,FEMALE,
gdc,n3cn.0,Nandl,nandl,FEMALE,
gdc,n3cn.0,Röthelbachbauer,roethelbachbauer,MALE,
gdc,n3cn.0,Wirt,wirt,MALE,
gdc,n3cn.0,Baumiller,baumiller,MALE,
gdc,n3cn.0,Huberbauer,huberbauer,MALE,
gdc,n3cn.0,Loisl,loisl,MALE,
gdc,n3cn.0,Der Hochzeitlader,hochzeitlader,MALE,
gdc,n3cn.0,Toni,toni,MALE,
gdc,n3cn.0,Traudl,traudl,FEMALE,
gdc,n3cn.0,Regerl,regerl,FEMALE,
gdc,n3cn.0,Schneider,schneider,MALE,
gdc,n3cn.0,Muckl,muckl,MALE,
gdc,n3cn.0,Kaspar,kaspar,MALE,
gdc,n3cn.0,Pauli,pauli,MALE,
gdc,n3cn.0,Kramerlenz,kramerlenz,MALE,
gdc,n3cn.0,Loni,loni,FEMALE,
gdc,n3cn.0,Resl,resl,FEMALE,
