corpus,drama,figure_surface,figure_id,Gender,Age
gdc,t9qb.0,Camille,camille,FEMALE,
gdc,t9qb.0,Lerius,lerius,MALE,
gdc,t9qb.0,Fidele,fidele,MALE,
gdc,t9qb.0,Cratippo,cratippo,MALE,
gdc,t9qb.0,Charlotte,charlotte,FEMALE,
gdc,t9qb.0,Holla,holla,MALE,
gdc,t9qb.0,Lysander,lysander,MALE,
gdc,t9qb.0,Schnürtzchen,schnuertzchen,FEMALE,
gdc,t9qb.0,Purpe,purpe,MALE,
gdc,t9qb.0,Edward,edward,MALE,
gdc,t9qb.0,Clarille,clarille,FEMALE,
gdc,t9qb.0,Schlampampe,schlampampe,FEMALE,
gdc,t9qb.0,Däfftle,daefftle,MALE,
gdc,t9qb.0,Schelmuffsky,schelmuffsky,MALE,
gdc,t9qb.0,Lorentz,lorentz,MALE,
gdc,t9qb.0,Cleander,cleander,MALE,
