corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,rhtz.0,einer_aus_dem_haufen,19,
gdc,rhtz.0,madame_bischof,34,
gdc,rhtz.0,einer_aus_der_gesellschaft_2-2a,13,
gdc,rhtz.0,ein_anderer_aus_der_gesellschaft,14,
gdc,rhtz.0,ein_andrer,22,
gdc,rhtz.0,mademoiselle_bischof,33,
gdc,rhtz.0,rammler,18,
gdc,rhtz.0,eisenhardt,9,
gdc,rhtz.0,einer_2-2a,16,
gdc,rhtz.0,pirzel,12,
gdc,rhtz.0,der_junge_graf,6,
gdc,rhtz.0,alle_offiziers,36,
gdc,rhtz.0,jaeger,32,
gdc,rhtz.0,magd,27,
gdc,rhtz.0,einer_2-2b,17,
gdc,rhtz.0,aaron,26,
gdc,rhtz.0,zwei_drei_aus_dem_haufen,15,
gdc,rhtz.0,mary,11,
gdc,rhtz.0,einer_2-2c,21,
gdc,rhtz.0,jungfer_zipfersaat,24,
gdc,rhtz.0,desportes,4,
gdc,rhtz.0,mutter,3,
gdc,rhtz.0,obrister,10,
gdc,rhtz.0,junger_graf,31,
gdc,rhtz.0,gilbert,35,
gdc,rhtz.0,mariane,0,
gdc,rhtz.0,graefin,29,
gdc,rhtz.0,haudy,7,
gdc,rhtz.0,stolzius,2,
gdc,rhtz.0,wesener,5,
gdc,rhtz.0,hofmeister,8,
gdc,rhtz.0,frau_wesener,28,
gdc,rhtz.0,charlotte,1,
gdc,rhtz.0,einer_aus_der_gesellschaft_2-2b,20,
gdc,rhtz.0,alle_2-2,23,
gdc,rhtz.0,weseners_alte_mutter,25,
gdc,rhtz.0,bedienter,30,
