corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,tx4z.0,prior,11,
gdc,tx4z.0,erster_grande,15,
gdc,tx4z.0,offizier_5-9,23,
gdc,tx4z.0,ein_dritter,17,
gdc,tx4z.0,medina_sidonia,12,
gdc,tx4z.0,koenigin,3,
gdc,tx4z.0,die_granden,25,
gdc,tx4z.0,domingo,0,
gdc,tx4z.0,prinzessin_von_eboli,4,
gdc,tx4z.0,alba,8,
gdc,tx4z.0,fuentes,18,
gdc,tx4z.0,page,10,
gdc,tx4z.0,carlos,1,
gdc,tx4z.0,infantin,19,
gdc,tx4z.0,feria,14,
gdc,tx4z.0,marquis,2,
gdc,tx4z.0,taxis,20,
gdc,tx4z.0,mondekar,5,
gdc,tx4z.0,offizier_5-5,21,
gdc,tx4z.0,lerma,9,
gdc,tx4z.0,ein_zweiter,16,
gdc,tx4z.0,grossinquisitor,24,
gdc,tx4z.0,parma,13,
gdc,tx4z.0,merkado,22,
gdc,tx4z.0,koenig_philipp,7,
gdc,tx4z.0,olivarez,6,
