corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,r1hd.0,5038,145695,0,5038,13287,0
gdc,r1hd.0,5038,145695,0,13294,29086,0
gdc,r1hd.0,5038,145695,0,29092,40985,0
gdc,r1hd.0,5038,145695,0,40994,47422,0
gdc,r1hd.0,5038,145695,0,47431,49581,0
gdc,r1hd.0,5038,145695,0,49588,64254,0
gdc,r1hd.0,5038,145695,0,64260,74083,0
gdc,r1hd.0,5038,145695,0,74091,81368,0
gdc,r1hd.0,5038,145695,0,81375,85201,0
gdc,r1hd.0,5038,145695,0,85208,88575,0
gdc,r1hd.0,5038,145695,0,88583,123812,0
gdc,r1hd.0,5038,145695,0,123819,132532,0
gdc,r1hd.0,5038,145695,0,132540,138481,0
gdc,r1hd.0,5038,145695,0,138488,145695,0
