corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,rdg3.0,maragond,9,
gdc,rdg3.0,brutamonte,6,
gdc,rdg3.0,krieger,16,
gdc,rdg3.0,fierrabras,5,
gdc,rdg3.0,frauen,14,
gdc,rdg3.0,maennerchor_maenner_1-7_und_1-8,15,
gdc,rdg3.0,eginhard,2,
gdc,rdg3.0,maenner,12,
gdc,rdg3.0,emma,0,
gdc,rdg3.0,roland,4,
gdc,rdg3.0,boland,10,
gdc,rdg3.0,die_mauren,17,
gdc,rdg3.0,karl,3,
gdc,rdg3.0,florinda,8,
gdc,rdg3.0,eine_spinnerin,1,
gdc,rdg3.0,jungfrauen,11,
gdc,rdg3.0,die_ritter,13,
gdc,rdg3.0,ogier,7,
