corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,rfct.0,50303,104172,0,50855,53423,0
gdc,rfct.0,50303,104172,0,53430,58503,0
gdc,rfct.0,50303,104172,0,58511,73238,0
gdc,rfct.0,50303,104172,0,73246,81725,0
gdc,rfct.0,50303,104172,0,81732,84307,0
gdc,rfct.0,50303,104172,0,84313,97998,0
gdc,rfct.0,50303,104172,0,98005,98727,0
gdc,rfct.0,50303,104172,0,98733,104172,0
gdc,rfct.0,104180,144823,0,104216,112320,0
gdc,rfct.0,104180,144823,0,112328,115363,0
gdc,rfct.0,104180,144823,0,115370,120247,0
gdc,rfct.0,104180,144823,0,120254,123182,0
gdc,rfct.0,104180,144823,0,123189,127872,0
gdc,rfct.0,104180,144823,0,127880,132051,0
gdc,rfct.0,104180,144823,0,132058,136540,0
gdc,rfct.0,104180,144823,0,136546,142996,0
gdc,rfct.0,104180,144823,0,143002,144823,0
gdc,rfct.0,144831,186507,0,144867,153041,0
gdc,rfct.0,144831,186507,0,153048,160266,0
gdc,rfct.0,144831,186507,0,160272,170159,0
gdc,rfct.0,144831,186507,0,170165,174389,0
gdc,rfct.0,144831,186507,0,174395,186507,0
gdc,rfct.0,186515,229342,0,186869,192931,0
gdc,rfct.0,186515,229342,0,192938,198548,0
gdc,rfct.0,186515,229342,0,198555,201579,0
gdc,rfct.0,186515,229342,0,201586,205322,0
gdc,rfct.0,186515,229342,0,205329,217925,0
gdc,rfct.0,186515,229342,0,217932,229342,0
gdc,rfct.0,229350,279864,0,230270,234735,0
gdc,rfct.0,229350,279864,0,234741,239468,0
gdc,rfct.0,229350,279864,0,239474,264752,0
gdc,rfct.0,229350,279864,0,264759,270176,0
gdc,rfct.0,229350,279864,0,270182,279864,0
