corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qdcq.0,Der Jüngling,der_juengling,MALE,
gdc,qdcq.0,Die gleiche Stimme,stimme_von_oben,UNKNOWN,
gdc,qdcq.0,Barak,barak,MALE,
gdc,qdcq.0,Erster,erster,UNKNOWN,
gdc,qdcq.0,Bote,der_bote,MALE,
gdc,qdcq.0,Der Bucklige,der_bucklige,MALE,
gdc,qdcq.0,Stimme der Kaiserin,die_kaiserin,FEMALE,
gdc,qdcq.0,Unirdische Stimmen,unirdische_stimmen,UNKNOWN,
gdc,qdcq.0,Dienende Geister,dienende_geister,UNKNOWN,
gdc,qdcq.0,Stimmen (aus der Luft),stimmen_aus_der_luft,UNKNOWN,
gdc,qdcq.0,Zweiter,zweiter,UNKNOWN,
gdc,qdcq.0,Dienerinnen,dienerinnen,FEMALE,
gdc,qdcq.0,Des Falken Stimme,des_falken_stimme,MALE,
gdc,qdcq.0,Der Kaiser,der_kaiser,MALE,
gdc,qdcq.0,Die Bettelkinder/Die fremden Kinder,die_bettelkinder_die_fremden_kinder,UNKNOWN,
gdc,qdcq.0,Der Einäugige,der_einaeugige,MALE,
gdc,qdcq.0,Die Amme,die_amme,FEMALE,
gdc,qdcq.0,Stimmen (aus dem Innern des Berges),stimmen_aus_dem_innern_des_berges,UNKNOWN,
gdc,qdcq.0,Die Frau/Die Färberin,die_frau_die_faerberin,FEMALE,
gdc,qdcq.0,Die Stimmen der Ungeborenen/Einzelne/Andere/Einige/Die Ungeborenen/Der Chor,die_ungeborenen,UNKNOWN,
gdc,qdcq.0,Dritter,dritter,UNKNOWN,
gdc,qdcq.0,Der Einarmige,der_einarmige,MALE,
gdc,qdcq.0,Die Stimmen der Wächter,die_stimmen_der_waechter,MALE,
gdc,qdcq.0,Die Kinderstimmen,fuenf_kinderstimmen,UNKNOWN,
