corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,tgw6.0,heinerle,9,
gdc,tgw6.0,frau_ulbrich,15,
gdc,tgw6.0,schoenherr,14,
gdc,tgw6.0,die_schnitzler_schnitzlersleute,19,
gdc,tgw6.0,fraenzel,10,
gdc,tgw6.0,weigel,5,
gdc,tgw6.0,ein_bauer,17,
gdc,tgw6.0,frau_neubert,7,
gdc,tgw6.0,neumerkel,8,
gdc,tgw6.0,die_bauern,20,
gdc,tgw6.0,neubert,6,
gdc,tgw6.0,frau_schoenherr,12,
gdc,tgw6.0,frau_seifert,16,
gdc,tgw6.0,frau_ermischer,0,
gdc,tgw6.0,maari,1,
gdc,tgw6.0,ulbrich,3,
gdc,tgw6.0,seifert,4,
gdc,tgw6.0,ermischer,2,
gdc,tgw6.0,gertrud,13,
gdc,tgw6.0,die_waldarbeiter,18,
gdc,tgw6.0,liesel,11,
