corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x4vq.0,Struen,struen,MALE,
gdc,x4vq.0,Richers,richers,MALE,
gdc,x4vq.0,Theit,theit,MALE,
gdc,x4vq.0,Siegmund,siegmund,MALE,
gdc,x4vq.0,Rathsdiener,rathsdiener,MALE,
gdc,x4vq.0,Einige/Mehrere Räthe,einige_mehrere_raethe,MALE,
gdc,x4vq.0,Sten,sten,MALE,
gdc,x4vq.0,Wolowsky,wolowsky,MALE,
gdc,x4vq.0,Johann,johann,MALE,
gdc,x4vq.0,Kammerherr,kammerherr,MALE,
gdc,x4vq.0,König,koenig,MALE,
gdc,x4vq.0,Braske,braske,MALE,
gdc,x4vq.0,Königinn,koeniginn,FEMALE,
gdc,x4vq.0,Catharina,catharina,FEMALE,
gdc,x4vq.0,Ein Rath,ein_rath,MALE,
gdc,x4vq.0,Gruskel,gruskel,MALE,
gdc,x4vq.0,Hasko,hasko,MALE,
gdc,x4vq.0,Alle/Die Andern (I/5–6),alle_die_andern_1-5_und_1-6,MALE,
gdc,x4vq.0,Hauptmann,hauptmann,MALE,
gdc,x4vq.0,Jöran,joeran,MALE,
gdc,x4vq.0,Einer,einer,MALE,
gdc,x4vq.0,Botwid,botwid,MALE,
gdc,x4vq.0,Page,page,MALE,
