corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,qxh9.0,604,32768,0,604,32768,0
gdc,qxh9.0,32775,57359,0,32775,57359,0
gdc,qxh9.0,57366,81474,0,57366,81474,0
gdc,qxh9.0,81481,95832,0,81481,95832,0
gdc,qxh9.0,95839,118118,0,95839,118118,0
