corpus,drama,figure_surface,figure_id,Gender,Age
gdc,v0fv.0,FRANZ VON MOOR,franz_von_moor,male,
gdc,v0fv.0,DER ALTE MOOR,der_alte_moor,male,
gdc,v0fv.0,KARL VON MOOR,karl_von_moor,male,
gdc,v0fv.0,SPIEGELBERG,spiegelberg,male,
gdc,v0fv.0,ROLLER,roller,male,
gdc,v0fv.0,GRIMM,grimm,male,
gdc,v0fv.0,SCHWARZ,schwarz,male,
gdc,v0fv.0,SCHUFTERLE,schufterle,male,
gdc,v0fv.0,RAZMANN,razmann,male,
gdc,v0fv.0,SCHWEIZER,schweizer,male,
gdc,v0fv.0,AMALIA,amalia,female,
gdc,v0fv.0,HERMANN,hermann,male,
gdc,v0fv.0,DANIEL,daniel,male,
gdc,v0fv.0,EINER VON DER BANDE,einer_von_der_bande,male,
gdc,v0fv.0,EIN ZWEITER,ein_zweiter,male,
gdc,v0fv.0,EIN DRITTER,ein_dritter,male,
gdc,v0fv.0,PATER,pater,male,
gdc,v0fv.0,KOSINSKY,kosinsky,male,
gdc,v0fv.0,DIE RÄUBER,die_räuber,male,
gdc,v0fv.0,BEDIENTER,bedienter,male,
gdc,v0fv.0,MOSER,moser,male,
gdc,v0fv.0,VOLK,volk,male,
gdc,v0fv.0,EIN RÄUBER,ein_räuber,male,
gdc,v0fv.0,EIN ALTER RÄUBER,ein_alter_räuber,male,
gdc,v0fv.0,EIN DRITTER RÄUBER,ein_dritter_räuber,male,
