corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,kq6g.0,597,33815,0,1257,2640,0
gdc,kq6g.0,597,33815,0,2646,6266,0
gdc,kq6g.0,597,33815,0,6272,7677,0
gdc,kq6g.0,597,33815,0,7683,11666,0
gdc,kq6g.0,597,33815,0,11672,12401,0
gdc,kq6g.0,597,33815,0,12407,18392,0
gdc,kq6g.0,597,33815,0,18398,25128,0
gdc,kq6g.0,597,33815,0,25134,33815,0
gdc,kq6g.0,33824,58337,0,33950,34907,0
gdc,kq6g.0,33824,58337,0,34914,37341,0
gdc,kq6g.0,33824,58337,0,37347,38467,0
gdc,kq6g.0,33824,58337,0,38473,42003,0
gdc,kq6g.0,33824,58337,0,42009,42910,0
gdc,kq6g.0,33824,58337,0,42916,45025,0
gdc,kq6g.0,33824,58337,0,45031,46465,0
gdc,kq6g.0,33824,58337,0,46471,47862,0
gdc,kq6g.0,33824,58337,0,47868,51959,0
gdc,kq6g.0,33824,58337,0,51965,54094,0
gdc,kq6g.0,33824,58337,0,54100,58337,0
