corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,knb2.0,3141,57609,0,3656,7584,0
gdc,knb2.0,3141,57609,0,7591,14150,0
gdc,knb2.0,3141,57609,0,14157,23576,0
gdc,knb2.0,3141,57609,0,23582,31717,0
gdc,knb2.0,3141,57609,0,31724,35470,0
gdc,knb2.0,3141,57609,0,35477,36877,0
gdc,knb2.0,3141,57609,0,36885,41158,0
gdc,knb2.0,3141,57609,0,41164,46951,0
gdc,knb2.0,3141,57609,0,46958,52000,0
gdc,knb2.0,3141,57609,0,52007,54790,0
gdc,knb2.0,3141,57609,0,54797,57609,0
gdc,knb2.0,57617,108713,0,57688,58571,0
gdc,knb2.0,57617,108713,0,58578,65036,0
gdc,knb2.0,57617,108713,0,65043,66735,0
gdc,knb2.0,57617,108713,0,66742,67354,0
gdc,knb2.0,57617,108713,0,67361,68276,0
gdc,knb2.0,57617,108713,0,68283,72652,0
gdc,knb2.0,57617,108713,0,72659,73176,0
gdc,knb2.0,57617,108713,0,73183,77622,0
gdc,knb2.0,57617,108713,0,77629,83251,0
gdc,knb2.0,57617,108713,0,83258,91871,0
gdc,knb2.0,57617,108713,0,91878,92557,0
gdc,knb2.0,57617,108713,0,92564,92782,0
gdc,knb2.0,57617,108713,0,92788,102894,0
gdc,knb2.0,57617,108713,0,102901,107230,0
gdc,knb2.0,57617,108713,0,107237,108713,0
gdc,knb2.0,108721,149834,0,108909,112827,0
gdc,knb2.0,108721,149834,0,112834,114754,0
gdc,knb2.0,108721,149834,0,114761,121151,0
gdc,knb2.0,108721,149834,0,121159,122059,0
gdc,knb2.0,108721,149834,0,122066,127366,0
gdc,knb2.0,108721,149834,0,127374,129168,0
gdc,knb2.0,108721,149834,0,129176,133818,0
gdc,knb2.0,108721,149834,0,133825,137591,0
gdc,knb2.0,108721,149834,0,137598,138424,0
gdc,knb2.0,108721,149834,0,138432,145786,0
gdc,knb2.0,108721,149834,0,145793,148256,0
gdc,knb2.0,108721,149834,0,148264,149834,0
