corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,x3zz.0,505,37804,0,505,6406,0
gdc,x3zz.0,505,37804,0,6413,7868,0
gdc,x3zz.0,505,37804,0,7875,8719,0
gdc,x3zz.0,505,37804,0,8727,9769,0
gdc,x3zz.0,505,37804,0,9776,13030,0
gdc,x3zz.0,505,37804,0,13037,16786,0
gdc,x3zz.0,505,37804,0,16793,21324,0
gdc,x3zz.0,505,37804,0,21331,23344,0
gdc,x3zz.0,505,37804,0,23351,24745,0
gdc,x3zz.0,505,37804,0,24752,31805,0
gdc,x3zz.0,505,37804,0,31813,34625,0
gdc,x3zz.0,505,37804,0,34631,37635,0
gdc,x3zz.0,505,37804,0,37642,37804,0
